user_id,call_duration,data_usage,complaints,billing_amount,churn
100188,458,11.79,0,12,1
100189,929,2.39,0,58,0
100190,882,10.77,3,43,1
100191,479,8.26,5,121,1
100192,320,8.9,0,85,0
100193,638,10.18,2,140,0
100194,471,4.69,2,142,0
100195,764,2.08,3,148,1
100196,104,13.67,0,32,0
100197,463,14.92,4,35,1
100198,728,4.32,4,49,1
100199,737,5.74,4,74,1
100200,650,4.79,3,137,1
100201,133,2.75,0,50,0
100202,399,14.14,0,120,0
100203,923,14.14,5,96,1
100204,957,9.76,4,25,1
100205,478,4.17,1,69,0
100206,406,2.2,0,77,0
100207,651,10.95,2,126,0
100208,590,0.25,2,88,0
100209,984,7.83,0,39,0
100210,557,7.4,2,43,0
100211,474,0.2,2,113,0
100212,558,1.73,2,71,0
100213,327,8.49,3,93,1
100214,685,8.31,5,99,1
100215,592,4.77,4,116,1
100216,582,12.83,2,90,0
100217,329,10.18,1,75,0
100218,327,9.3,2,20,1
100219,320,0.29,0,70,0
100220,820,2.14,1,147,0
100221,439,13.92,4,122,1
100222,154,10.35,5,92,1
100223,431,5.67,4,143,1
100224,255,10.14,3,144,1
100225,424,11.26,1,97,0
100226,602,2.22,3,73,1
100227,935,0.3,0,109,0
100228,87,3.77,0,30,0
100229,523,9.7,3,133,1
100230,600,4.97,1,132,0
100231,500,14.05,2,135,0
100232,535,13.91,4,145,1
100233,141,2.39,4,101,1
100234,927,6.26,5,129,1
100235,46,5.22,2,68,0
100236,726,5.73,5,47,1
100237,626,7.25,2,94,0
100238,797,7.24,2,20,1
100239,317,1.12,5,14,1
100240,472,6.14,4,101,1
100241,15,5.78,0,25,1
100242,862,3.36,4,141,1
100243,670,7.48,4,115,1
100244,357,13.56,5,71,1
100245,317,11.14,3,31,1
100246,605,13.31,5,68,1
100247,969,11.76,3,46,1
100248,332,13.62,2,129,0
100249,461,0.31,2,72,0
100250,364,6.25,1,17,1
100251,563,8.56,5,75,1
100252,705,7.13,1,86,0
100253,124,11.48,2,95,0
100254,811,6.49,2,54,0
100255,418,14.1,0,13,1
100256,670,1.7,4,144,1
100257,845,6.28,1,117,0
100258,84,8.03,5,48,1
100259,321,12.12,2,112,0
100260,321,10.71,4,64,1
100261,359,14.9,5,141,1
100262,725,14.53,0,117,0
100263,657,2.6,5,20,1
100264,463,11.16,5,114,1
100265,577,3.48,0,134,0
100266,629,9.84,2,68,0
100267,622,1.69,1,87,0
100268,341,14.18,5,87,1
100269,557,0.72,3,53,1
100270,511,2.86,4,102,1
100271,417,12.04,4,104,1
100272,679,1.58,2,10,1
100273,151,7.83,2,88,0
100274,550,12.06,1,68,0
100275,881,9.98,3,69,1
100276,671,13.01,1,143,0
100277,859,12.71,4,52,1
100278,488,0.18,5,141,1
100279,941,4.33,0,62,0
100280,115,8.57,1,59,0
100281,624,5.69,0,61,0
100282,434,13.97,3,96,1
100283,308,0.38,0,99,0
100284,859,8.58,0,146,0
100285,796,13.23,2,83,0
100286,714,6.61,1,80,0
100287,88,14.99,5,46,1
100288,652,9.32,0,141,0
100289,70,6.31,1,84,0
100290,579,2.74,4,119,1
100291,523,10.81,0,86,0
100292,299,10.36,3,125,1
100293,917,7.65,5,42,1
100294,463,13.26,4,23,1
100295,31,6.02,4,46,1
100296,328,1.97,2,144,0
100297,431,7.12,1,107,0
100298,13,2.11,0,107,0
100299,860,9.16,3,33,1
100300,632,2.08,3,82,1
100301,433,12.5,3,24,1
100302,151,2.61,4,56,1
100303,905,1.07,1,119,0
100304,805,8.81,4,45,1
100305,984,2.83,2,89,0
100306,284,8.2,4,148,1
100307,294,13.43,1,36,0
100308,304,0.53,5,87,1
100309,565,1.78,2,66,0
100310,801,5.84,2,76,0
100311,692,4.02,5,120,1
100312,78,9.46,5,138,1
100313,547,13.77,2,39,0
100314,215,11.92,3,42,1
100315,278,3.13,0,51,0
100316,802,1.39,3,61,1
100317,321,14.82,2,30,0
100318,774,0.23,1,113,0
100319,481,7.9,1,117,0
100320,266,0.29,2,64,0
100321,412,1.0,2,56,0
100322,756,7.09,2,122,0
100323,136,6.37,3,118,1
100324,141,1.15,1,35,0
100325,126,3.35,5,45,1
100326,61,3.88,1,119,0
100327,179,2.64,3,72,1
100328,157,4.28,3,17,1
100329,943,2.99,0,19,1
100330,554,12.66,1,87,0
100331,90,1.55,5,113,1
100332,225,2.54,5,150,1
100333,764,13.5,1,37,0
100334,292,5.52,0,73,0
100335,135,9.14,2,137,0
100336,366,10.12,4,145,1
100337,495,13.93,0,54,0
100338,809,10.08,3,145,1
100339,415,7.39,2,80,0
100340,969,1.13,1,79,0
100341,477,6.96,5,89,1
100342,662,9.66,3,36,1
100343,365,11.17,2,143,0
100344,577,7.7,3,108,1
100345,464,12.95,2,142,0
100346,249,6.19,2,18,1
100347,725,0.22,2,41,0
100348,235,14.19,2,83,0
100349,810,12.26,3,108,1
100350,338,9.1,1,59,0
100351,391,13.83,3,30,1
100352,819,1.78,2,82,0
100353,285,7.19,1,61,0
100354,625,11.26,0,110,0
100355,879,5.2,2,37,0
100356,182,4.07,3,62,1
100357,924,6.85,4,123,1
100358,295,10.33,2,104,0
100359,676,14.07,1,76,0
100360,967,11.25,1,112,0
100361,510,7.43,5,70,1
100362,749,4.39,3,58,1
100363,593,11.22,4,68,1
100364,443,4.82,3,144,1
100365,623,2.55,3,39,1
100366,494,12.29,2,43,0
100367,56,2.49,3,31,1
100368,218,5.98,4,141,1
100369,373,1.84,2,123,0
100370,78,14.23,1,56,0
100371,770,5.07,3,14,1
100372,379,13.87,2,80,0
100373,937,9.36,1,62,0
100374,225,13.42,0,70,0
100375,170,2.62,0,30,0
100376,143,9.46,0,87,0
100377,175,6.08,5,100,1
100378,307,3.46,2,73,0
100379,719,5.04,5,127,1
100380,392,5.08,2,17,1
100381,65,5.44,4,54,1
100382,616,12.98,5,42,1
100383,372,1.23,0,46,0
100384,61,8.6,2,66,0
100385,918,2.48,1,56,0
100386,31,10.07,3,63,1
100387,315,4.03,4,16,1
100388,339,1.2,3,79,1
100389,10,2.64,2,33,0
100390,155,5.5,4,48,1
100391,768,5.68,3,121,1
100392,224,13.22,5,69,1
100393,75,0.9,3,69,1
100394,265,1.48,1,26,1
100395,361,6.21,4,37,1
100396,616,12.99,2,143,0
100397,518,1.72,3,75,1
100398,433,5.77,1,21,1
100399,86,8.7,3,97,1
100400,903,6.08,0,19,1
100401,426,5.05,4,62,1
100402,66,4.17,3,75,1
100403,876,11.0,3,36,1
100404,872,8.77,5,129,1
100405,927,11.57,0,24,1
100406,113,1.48,1,72,0
100407,675,12.43,2,105,0
100408,602,5.83,2,18,1
100409,102,5.59,4,16,1
100410,645,11.16,4,46,1
100411,374,12.27,3,62,1
100412,924,10.58,2,113,0
100413,611,6.89,1,76,0
100414,109,11.66,5,143,1
100415,103,5.39,1,123,0
100416,970,2.37,2,97,0
100417,621,2.27,0,28,1
100418,498,14.21,3,72,1
100419,164,2.45,1,73,0
100420,400,0.19,0,28,1
100421,318,5.9,4,29,1
100422,984,3.12,4,98,1
100423,118,7.87,3,138,1
100424,945,2.05,0,48,0
100425,481,14.96,3,76,1
100426,242,6.92,4,29,1
100427,72,4.95,5,63,1
100428,942,2.23,3,43,1
100429,714,12.84,0,46,0
100430,613,7.35,3,65,1
100431,722,0.43,3,106,1
100432,48,11.85,4,131,1
100433,336,13.05,2,129,0
100434,94,13.26,3,141,1
100435,611,9.19,3,138,1
100436,367,10.45,0,15,1
100437,609,13.24,3,19,1
100438,502,4.56,4,29,1
100439,284,9.76,1,17,1
100440,460,12.9,5,131,1
100441,937,3.24,4,144,1
100442,657,3.18,5,150,1
100443,18,7.5,3,71,1
100444,107,2.72,1,129,0
100445,298,5.51,2,86,0
100446,706,3.42,3,47,1
100447,266,14.65,0,56,0
100448,77,13.29,4,113,1
100449,972,5.98,4,113,1
100450,232,7.1,5,111,1
100451,172,4.68,2,88,0
100452,948,9.23,5,89,1
100453,986,12.39,2,26,1
100454,750,13.67,5,40,1
100455,279,8.58,0,65,0
100456,770,10.47,3,13,1
100457,84,6.28,1,50,0
100458,324,12.31,2,53,0
100459,539,14.81,1,25,1
100460,847,8.28,1,150,0
100461,924,13.93,2,138,0
100462,552,7.27,0,68,0
100463,561,8.82,0,32,0
100464,813,7.11,3,31,1
100465,423,13.05,1,92,0
100466,900,2.66,4,43,1
100467,93,0.65,1,112,0
100468,462,9.49,1,78,0
100469,841,14.58,0,147,0
100470,796,7.57,0,71,0
100471,683,6.23,4,72,1
100472,363,8.71,0,13,1
100473,602,13.55,4,76,1
100474,101,10.88,2,61,0
100475,140,9.21,4,85,1
100476,847,10.19,1,95,0
100477,132,10.25,4,144,1
100478,879,3.49,4,118,1
100479,521,13.2,3,18,1
100480,328,10.02,0,110,0
100481,444,0.76,1,72,0
100482,512,1.32,4,26,1
100483,683,0.9,4,112,1
100484,633,7.12,0,22,1
100485,283,3.8,0,32,0
100486,633,12.95,0,101,0
100487,28,13.01,4,41,1
100488,494,9.14,0,32,0
100489,182,6.05,2,17,1
100490,406,10.48,1,147,0
100491,159,13.23,3,97,1
100492,606,12.21,2,38,0
100493,280,6.23,1,126,0
100494,423,11.74,1,112,0
100495,170,3.71,2,91,0
100496,542,0.68,0,43,0
100497,289,3.28,0,48,0
100498,998,10.78,3,126,1
100499,618,0.74,0,121,0
100500,268,9.62,1,133,0
100501,95,4.3,4,76,1
100502,934,0.22,2,108,0
100503,937,2.33,3,73,1
100504,35,13.22,0,33,0
100505,105,14.26,2,66,0
100506,510,13.4,2,115,0
100507,399,13.56,4,135,1
100508,145,2.91,2,121,0
100509,196,4.49,3,113,1
100510,502,12.42,3,10,1
100511,572,0.55,3,67,1
100512,940,13.69,5,29,1
100513,939,6.11,5,137,1
100514,999,2.76,1,138,0
100515,396,8.64,1,106,0
100516,253,13.27,0,116,0
100517,153,1.86,4,131,1
100518,736,9.58,3,61,1
100519,437,4.67,4,108,1
100520,739,4.67,4,38,1
100521,483,12.19,4,122,1
100522,144,0.54,1,21,1
100523,385,13.07,3,68,1
100524,71,13.52,4,118,1
100525,775,11.07,4,46,1
100526,659,14.29,1,57,0
100527,501,12.95,0,16,1
100528,264,13.0,1,47,0
100529,792,1.61,4,70,1
100530,262,14.88,2,94,0
100531,160,7.99,4,117,1
100532,559,14.37,1,142,0
100533,112,5.51,5,76,1
100534,205,10.54,0,127,0
100535,146,14.64,0,10,1
100536,924,8.31,1,37,0
100537,702,6.26,2,128,0
100538,744,1.82,3,137,1
100539,717,2.71,4,32,1
100540,167,5.46,1,39,0
100541,626,4.6,0,146,0
100542,770,13.37,5,103,1
100543,502,6.68,4,36,1
100544,855,2.29,0,67,0
100545,833,13.1,3,27,1
100546,831,6.29,5,53,1
100547,18,13.78,1,56,0
100548,108,1.83,0,41,0
100549,87,7.55,1,144,0
100550,18,0.38,3,53,1
100551,248,10.26,2,56,0
100552,575,1.39,3,51,1
100553,721,4.94,1,67,0
100554,650,5.25,0,61,0
100555,256,5.89,5,124,1
100556,150,12.01,1,97,0
100557,959,13.76,1,146,0
100558,725,10.76,4,15,1
100559,828,13.04,5,87,1
100560,434,12.68,5,38,1
100561,752,5.74,0,46,0
100562,757,4.39,0,13,1
100563,530,2.92,0,133,0
100564,760,3.0,0,65,0
100565,594,13.38,4,80,1
100566,555,1.02,5,146,1
100567,938,0.29,3,58,1
100568,416,14.47,4,89,1
100569,402,13.53,3,15,1
100570,81,3.48,4,17,1
100571,893,5.14,2,30,0
100572,699,14.45,4,23,1
100573,102,8.71,4,136,1
100574,539,5.29,5,94,1
100575,198,3.29,2,13,1
100576,606,10.71,4,101,1
100577,436,5.24,5,26,1
100578,61,8.85,1,124,0
100579,567,1.17,1,144,0
100580,248,1.13,3,43,1
100581,218,4.85,1,27,1
100582,807,1.7,4,12,1
100583,186,7.81,3,17,1
100584,893,0.28,5,57,1
100585,89,6.09,2,61,0
100586,729,14.99,3,147,1
100587,968,0.91,3,113,1
100588,798,12.28,3,26,1
100589,71,0.51,4,94,1
100590,305,5.98,2,57,0
100591,182,4.36,5,95,1
100592,240,7.27,3,65,1
100593,271,5.1,0,143,0
100594,18,2.09,1,110,0
100595,224,11.87,5,57,1
100596,85,3.73,0,57,0
100597,182,3.19,3,37,1
100598,453,7.16,2,37,0
100599,406,5.45,3,58,1
100600,468,1.6,1,76,0
100601,223,11.07,2,25,1
100602,588,4.21,1,74,0
100603,369,8.94,3,106,1
100604,441,2.36,3,22,1
100605,736,7.49,3,138,1
100606,532,14.69,3,119,1
100607,520,9.0,2,127,0
100608,733,4.4,1,127,0
100609,18,6.68,1,26,1
100610,501,1.16,3,33,1
100611,160,11.29,5,27,1
100612,882,1.47,4,10,1
100613,482,5.19,5,138,1
100614,983,6.25,2,32,0
100615,978,4.0,4,127,1
100616,777,0.92,5,148,1
100617,214,7.94,3,105,1
100618,167,14.46,4,100,1
100619,330,14.72,4,108,1
100620,993,12.98,3,32,1
100621,946,1.12,3,94,1
100622,184,10.48,2,117,0
100623,994,11.68,4,137,1
100624,869,2.18,3,34,1
100625,349,11.49,1,46,0
100626,663,12.86,0,55,0
100627,474,1.76,4,48,1
100628,988,11.69,0,48,0
100629,833,12.19,4,104,1
100630,674,1.81,2,140,0
100631,101,14.27,2,48,0
100632,807,2.28,2,96,0
100633,99,4.74,5,56,1
100634,351,12.1,4,99,1
100635,155,9.47,5,127,1
100636,723,1.3,4,71,1
100637,93,14.93,1,53,0
100638,644,11.28,2,62,0
100639,303,14.41,1,99,0
100640,563,6.43,4,118,1
100641,234,12.29,2,23,1
100642,456,1.08,2,83,0
100643,546,10.11,5,94,1
100644,988,5.01,2,118,0
100645,991,8.06,1,128,0
100646,39,0.51,2,14,1
100647,708,9.76,1,109,0
100648,340,4.5,0,144,0
100649,237,5.62,4,119,1
100650,359,6.46,1,107,0
100651,426,13.8,4,80,1
100652,357,9.52,0,20,1
100653,312,4.51,0,141,0
100654,302,1.72,5,140,1
100655,477,3.61,4,72,1
100656,719,6.33,5,91,1
100657,636,8.8,5,66,1
100658,625,10.54,3,63,1
100659,810,10.89,1,130,0
100660,823,10.1,0,69,0
100661,790,0.44,0,91,0
100662,346,5.35,5,56,1
100663,94,0.33,5,114,1
100664,120,8.86,0,67,0
100665,579,0.32,3,96,1
100666,52,14.69,3,123,1
100667,69,7.69,1,149,0
100668,620,6.06,5,14,1
100669,939,4.61,5,47,1
100670,453,4.71,1,98,0
100671,754,4.82,0,77,0
100672,473,12.53,2,71,0
100673,484,6.28,3,101,1
100674,152,3.06,0,53,0
100675,635,7.14,1,58,0
100676,383,1.86,3,79,1
100677,868,7.92,1,77,0
100678,998,14.0,1,83,0
100679,29,10.24,2,22,1
100680,881,4.2,5,129,1
100681,134,14.85,1,32,0
100682,527,11.07,3,75,1
100683,475,1.39,5,146,1
100684,120,13.98,1,22,1
100685,41,13.76,3,12,1
100686,851,2.71,3,76,1
100687,434,6.63,4,49,1
100688,1000,7.69,5,84,1
100689,622,7.55,4,28,1
100690,926,14.83,2,112,0
100691,545,8.69,3,135,1
100692,937,13.24,3,142,1
100693,162,10.2,2,53,0
100694,451,9.69,0,34,0
100695,446,6.77,3,33,1
100696,798,9.53,5,139,1
100697,969,10.1,3,32,1
100698,224,1.45,0,40,0
100699,627,5.07,3,140,1
100700,29,12.28,0,85,0
100701,688,13.81,5,30,1
100702,691,13.72,4,132,1
100703,360,14.23,2,68,0
100704,483,8.95,2,67,0
100705,818,5.72,4,131,1
100706,780,8.33,3,16,1
100707,151,9.47,2,94,0
100708,304,0.93,1,30,0
100709,121,7.35,4,107,1
100710,127,8.03,2,31,0
100711,412,3.08,3,115,1
100712,581,3.16,5,99,1
100713,212,10.57,1,49,0
100714,944,5.12,3,92,1
100715,487,5.22,3,37,1
100716,989,13.43,3,93,1
100717,867,7.02,5,41,1
100718,32,13.78,4,95,1
100719,45,3.3,5,108,1
100720,160,3.7,2,56,0
100721,457,10.79,0,83,0
100722,60,14.96,5,96,1
100723,326,9.54,3,60,1
100724,212,14.78,5,111,1
100725,572,8.47,2,77,0
100726,602,6.77,1,85,0
100727,592,6.05,2,114,0
100728,388,8.7,3,47,1
100729,27,6.89,5,125,1
100730,649,7.1,3,129,1
100731,856,13.55,4,104,1
100732,463,12.49,1,96,0
100733,126,11.31,0,150,0
100734,808,12.42,5,41,1
100735,44,8.78,4,139,1
100736,393,14.73,2,32,0
100737,119,14.94,4,43,1
100738,926,1.23,3,16,1
100739,681,13.65,4,88,1
100740,899,14.62,3,24,1
100741,951,8.28,1,133,0
100742,843,1.24,2,63,0
100743,231,11.45,2,107,0
100744,290,1.24,4,64,1
100745,98,5.67,4,104,1
100746,456,10.82,2,129,0
100747,802,13.18,2,31,0
100748,116,0.65,2,104,0
100749,286,8.74,3,131,1
100750,424,11.85,1,57,0
100751,53,9.18,2,141,0
100752,370,14.95,3,118,1
100753,616,2.91,4,92,1
100754,444,4.88,5,127,1
100755,854,8.09,1,40,0
100756,558,9.63,1,137,0
100757,666,12.18,3,100,1
100758,146,10.29,0,110,0
100759,334,11.11,2,14,1
100760,129,9.74,5,32,1
100761,151,10.17,4,83,1
100762,565,5.01,5,40,1
100763,28,12.12,4,102,1
100764,607,4.3,1,133,0
100765,321,10.61,5,46,1
100766,978,2.74,0,112,0
100767,965,1.02,0,144,0
100768,736,6.76,1,136,0
100769,453,8.98,0,33,0
100770,609,4.7,2,26,1
100771,889,6.35,1,81,0
100772,651,8.86,4,26,1
100773,889,8.03,1,101,0
100774,604,1.92,3,132,1
100775,118,7.39,3,123,1
100776,581,5.58,5,107,1
100777,803,5.8,4,67,1
100778,983,6.69,0,52,0
100779,105,11.17,2,112,0
100780,603,14.34,5,149,1
100781,864,13.36,4,112,1
100782,315,2.09,1,31,0
100783,862,8.64,0,51,0
100784,329,5.28,2,20,1
100785,777,0.4,5,55,1
100786,783,4.26,1,133,0
100787,629,1.74,5,141,1
100788,636,12.45,1,118,0
100789,377,7.75,5,56,1
100790,975,9.84,4,138,1
100791,142,12.61,5,83,1
100792,530,6.81,5,29,1
100793,979,0.43,2,12,1
100794,273,8.84,1,23,1
100795,442,3.83,0,139,0
100796,931,8.63,1,20,1
100797,373,8.19,4,97,1
100798,88,8.72,5,103,1
100799,544,5.47,4,32,1
100800,254,5.63,1,35,0
100801,689,7.25,5,103,1
100802,268,4.78,3,84,1
100803,397,12.49,1,56,0
100804,572,2.84,3,144,1
100805,424,8.14,0,33,0
100806,676,8.68,1,135,0
100807,862,11.06,3,85,1
100808,973,11.09,1,15,1
100809,960,13.3,2,20,1
100810,536,9.47,4,140,1
100811,235,14.53,0,27,1
100812,369,10.54,0,111,0
100813,679,13.04,2,95,0
100814,256,5.12,0,93,0
100815,869,6.67,3,51,1
100816,264,2.48,0,138,0
100817,167,4.53,0,103,0
100818,380,6.2,4,79,1
100819,929,13.31,2,106,0
100820,550,7.11,0,32,0
100821,589,10.62,3,146,1
100822,271,8.54,4,132,1
100823,402,9.31,2,112,0
100824,275,13.81,0,145,0
100825,529,13.66,1,96,0
100826,459,0.74,1,64,0
100827,880,2.31,0,126,0
100828,882,1.59,1,134,0
100829,870,2.55,0,23,1
100830,677,3.76,4,103,1
100831,42,13.83,5,142,1
100832,147,3.42,3,116,1
100833,82,7.01,1,42,0
100834,540,8.21,4,83,1
100835,254,0.85,3,88,1
100836,31,10.63,2,130,0
100837,963,6.6,3,133,1
100838,964,5.14,4,10,1
100839,67,8.36,2,84,0
100840,999,9.99,1,77,0
100841,368,5.66,2,23,1
100842,919,1.77,5,46,1
100843,827,5.32,5,52,1
100844,432,11.56,5,150,1
100845,69,12.81,4,132,1
100846,872,2.95,5,125,1
100847,989,4.53,3,89,1
100848,607,1.24,0,102,0
100849,528,14.13,4,67,1
100850,901,13.19,4,43,1
100851,313,11.72,4,54,1
100852,64,6.94,3,129,1
100853,956,2.79,4,19,1
100854,727,0.67,1,115,0
100855,634,12.86,0,70,0
100856,983,12.44,0,114,0
100857,850,0.62,1,47,0
100858,979,9.22,3,85,1
100859,516,9.91,0,111,0
100860,175,2.6,2,114,0
100861,594,4.01,5,116,1
100862,283,4.42,2,82,0
100863,425,14.17,4,112,1
100864,188,0.3,1,37,0
100865,571,13.42,1,93,0
100866,70,8.23,0,143,0
100867,390,6.27,4,131,1
100868,402,7.45,4,47,1
100869,848,11.08,5,28,1
100870,118,6.07,1,141,0
100871,638,9.18,1,99,0
100872,823,10.36,4,117,1
100873,899,9.83,2,96,0
100874,32,1.57,5,94,1
100875,674,10.81,3,65,1
100876,129,4.96,2,26,1
100877,483,8.34,2,57,0
100878,436,7.06,3,67,1
100879,364,10.2,3,89,1
100880,708,0.91,5,104,1
100881,973,2.14,0,139,0
100882,808,14.34,5,146,1
100883,887,8.84,0,93,0
100884,600,8.59,3,23,1
100885,919,10.89,3,61,1
100886,691,1.06,2,116,0
100887,587,4.04,2,99,0
100888,198,9.19,1,134,0
100889,593,11.25,4,122,1
100890,263,12.9,4,50,1
100891,798,0.34,4,111,1
100892,988,13.17,2,20,1
100893,989,12.61,0,52,0
100894,292,12.52,3,147,1
100895,101,12.1,4,92,1
100896,926,13.42,2,109,0
100897,152,3.96,5,90,1
100898,544,5.36,5,147,1
100899,376,1.69,4,30,1
100900,317,7.67,3,111,1
100901,12,14.78,2,44,0
100902,637,0.21,2,114,0
100903,226,9.85,0,124,0
100904,535,5.88,0,37,0
100905,561,3.44,5,59,1
100906,755,4.63,4,124,1
100907,272,12.81,5,27,1
100908,188,8.83,1,26,1
100909,426,10.28,3,94,1
100910,14,12.58,0,71,0
100911,156,2.93,4,128,1
100912,968,7.82,1,89,0
100913,214,3.6,4,104,1
100914,242,8.42,0,96,0
100915,335,11.49,5,119,1
100916,353,9.07,2,39,0
100917,565,10.26,1,143,0
100918,704,7.05,4,13,1
100919,351,2.41,4,48,1
100920,560,13.2,5,13,1
100921,310,9.16,2,110,0
100922,899,10.11,0,46,0
100923,259,11.85,0,134,0
100924,355,7.09,0,82,0
100925,31,0.17,4,41,1
100926,96,3.68,4,17,1
100927,312,11.28,0,139,0
100928,261,3.35,0,28,1
100929,217,2.32,0,131,0
